
0.000717,0.001822,0.000409|26372.447266,6702241.000000,0.000357|939668.062500,6703629.000000,0.000356|-931972.062500,-6705104.000000,0.000356|6703585.500000,936552.250000,0.000356|-6705065.500000,-932235.000000,0.000356|-2665070156840960.000000,-4264017224794112.000000,-533033258057728.000000|-1617957398511616.000000,-6618474273046528.000000,-1911717189648384.000000|
0.000718,0.001823,0.000410|-19981.035156,6702321.500000,0.000358|893892.875000,6708837.000000,0.000356|-886196.250000,-6710267.000000,0.000356|6708772.500000,890773.187500,0.000356|-6710230.000000,-886459.375000,0.000356|-2667402860953600.000000,-4267749551374336.000000,-533499933097984.000000|-1619373932412928.000000,-6624268183928832.000000,-1913390616281088.000000|
0.000718,0.001825,0.000410|-66333.554688,6702082.500000,0.000358|848076.312500,6713734.500000,0.000357|-840379.437500,-6715119.000000,0.000356|6713649.000000,844952.875000,0.000357|-6715084.000000,-840642.750000,0.000356|-2669735565066240.000000,-4271481877954560.000000,-533966608138240.000000|-1620790466314240.000000,-6630062094811136.000000,-1915064042913792.000000|
0.000719,0.001827,0.000410|-112682.906250,6701524.000000,0.000358|802220.437500,6718321.000000,0.000357|-794523.687500,-6719660.000000,0.000357|6718214.500000,799093.437500,0.000357|-6719627.000000,-794787.187500,0.000357|-2672068269178880.000000,-4275214204534784.000000,-534433283178496.000000|-1622207000215552.000000,-6635856005693440.000000,-1916737469546496.000000|
0.000720,0.001828,0.000411|-159026.875000,6700646.000000,0.000359|756327.437500,6722596.500000,0.000357|-748631.187500,-6723890.000000,0.000357|6722468.500000,753197.000000,0.000357|-6723859.000000,-748894.812500,0.000357|-2674400973291520.000000,-4278946531115008.000000,-534899958218752.000000|-1623623534116864.000000,-6641649916575744.000000,-1918410896179200.000000|
0.000720,0.001830,0.000411|-205363.250000,6699448.500000,0.000359|710399.375000,6726560.000000,0.000357|-702704.000000,-6727808.500000,0.000357|6726411.000000,707265.625000,0.000357|-6727779.000000,-702967.750000,0.000357|-2676733677404160.000000,-4282678857695232.000000,-535366633259008.000000|-1625040068018176.000000,-6647443827458048.000000,-1920084322811904.000000|
0.000721,0.001831,0.000411|-251689.828125,6697932.000000,0.000359|664438.375000,6730211.500000,0.000358|-656744.187500,-6731415.000000,0.000358|6730041.500000,661301.437500,0.000358|-6731387.000000,-657008.125000,0.000358|-2679066381516800.000000,-4286411184275456.000000,-535833308299264.000000|-1626456601919488.000000,-6653237738340352.000000,-1921757749444608.000000|
0.000721,0.001833,0.000412|-298004.406250,6696096.000000,0.000360|618446.500000,6733551.000000,0.000358|-610753.937500,-6734709.000000,0.000358|6733359.500000,615306.562500,0.000358|-6734683.000000,-611018.000000,0.000358|-2681399085629440.000000,-4290143510855680.000000,-536299983339520.000000|-1627873135820800.000000,-6659031649222656.000000,-1923431176077312.000000|
0.000722,0.001835,0.000412|-344304.750000,6693941.000000,0.000360|572425.937500,6736578.000000,0.000358|-564735.375000,-6737690.500000,0.000358|6736365.000000,569283.125000,0.000358|-6737666.500000,-564999.562500,0.000358|-2683731789742080.000000,-4293875837435904.000000,-536766658379776.000000|-1629289669722112.000000,-6664825560104960.000000,-1925104602710016.000000|
0.000723,0.001836,0.000412|-390588.687500,6691467.000000,0.000361|526378.812500,6739292.000000,0.000359|-518690.593750,-6740359.000000,0.000359|6739057.500000,523233.281250,0.000359|-6740337.000000,-518954.906250,0.000359|-2686064493854720.000000,-4297608164016128.000000,-537233333420032.000000|-1630706203623424.000000,-6670619470987264.000000,-1926778029342720.000000|
0.000723,0.001838,0.000413|-436854.000000,6688674.000000,0.000361|480307.218750,6741693.000000,0.000359|-472621.718750,-6742714.500000,0.000359|6741437.000000,477159.125000,0.000359|-6742694.500000,-472886.156250,0.000359|-2688397197967360.000000,-4301340490596352.000000,-537700008460288.000000|-1632122737524736.000000,-6676413381869568.000000,-1928451455975424.000000|
0.000724,0.001839,0.000413|-483098.500000,6685562.000000,0.000361|434213.312500,6743780.500000,0.000359|-426530.906250,-6744756.500000,0.000359|6743503.000000,431062.812500,0.000359|-6744738.500000,-426795.437500,0.000359|-2690729902080000.000000,-4305072817176576.000000,-538166683500544.000000|-1633539271426048.000000,-6682207292751872.000000,-1930124882608128.000000|
0.000725,0.001841,0.000414|-529319.937500,6682131.500000,0.000362|388099.218750,6745554.000000,0.000360|-380420.281250,-6746485.000000,0.000360|6745255.000000,384946.437500,0.000360|-6746469.000000,-380684.875000,0.000360|-2693062606192640.000000,-4308805143756800.000000,-538633358540800.000000|-1634955805327360.000000,-6688001203634176.000000,-1931798309240832.000000|
0.000725,0.001843,0.000414|-575516.125000,6678382.500000,0.000362|341967.062500,6747014.000000,0.000360|-334291.968750,-6747899.500000,0.000360|6746693.000000,338812.156250,0.000360|-6747885.500000,-334556.625000,0.000360|-2695395310305280.000000,-4312537470337024.000000,-539100033581056.000000|-1636372339228672.000000,-6693795114516480.000000,-1933471735873536.000000|
0.000726,0.001844,0.000414|-621684.875000,6674315.500000,0.000363|295819.000000,6748160.000000,0.000361|-288148.093750,-6749000.000000,0.000361|6747817.000000,292662.093750,0.000361|-6748988.000000,-288412.812500,0.000361|-2697728014417920.000000,-4316269796917248.000000,-539566708621312.000000|-1637788873129984.000000,-6699589025398784.000000,-1935145162506240.000000|
0.000726,0.001846,0.000415|-667824.000000,6669930.500000,0.000363|249657.171875,6748991.500000,0.000361|-241990.828125,-6749786.500000,0.000361|6748627.000000,246498.421875,0.000361|-6749776.000000,-242255.578125,0.000361|-2700060718530560.000000,-4320002123497472.000000,-540033383661568.000000|-1639205407031296.000000,-6705382936281088.000000,-1936818589138944.000000|
0.000727,0.001847,0.000415|-713931.312500,6665227.500000,0.000363|203483.718750,6749508.500000,0.000361|-195822.312500,-6750258.500000,0.000361|6749122.000000,200323.265625,0.000361|-6750250.000000,-196087.078125,0.000361|-2702393422643200.000000,-4323734450077696.000000,-540500058701824.000000|-1640621940932608.000000,-6711176847163392.000000,-1938492015771648.000000|
0.000728,0.001849,0.000415|-760004.562500,6660207.000000,0.000364|157300.781250,6749711.000000,0.000362|-149644.671875,-6750416.000000,0.000362|6749302.500000,154138.781250,0.000362|-6750409.000000,-149909.437500,0.000362|-2704726126755840.000000,-4327466776657920.000000,-540966733742080.000000|-1642038474833920.000000,-6716970758045696.000000,-1940165442404352.000000|
0.000728,0.001851,0.000416|-806041.625000,6654869.000000,0.000364|111110.515625,6749598.500000,0.000362|-103460.078125,-6750258.500000,0.000362|6749168.000000,107947.117188,0.000362|-6750253.500000,-103724.828125,0.000362|-2707058830868480.000000,-4331199103238144.000000,-541433408782336.000000|-1643455008735232.000000,-6722764668928000.000000,-1941838869037056.000000|
0.000729,0.001852,0.000416|-852040.250000,6649214.000000,0.000365|64915.074219,6749171.000000,0.000362|-57270.671875,-6749786.000000,0.000362|6748718.500000,61750.425781,0.000362|-6749783.000000,-57535.394531,0.000362|-2709391534981120.000000,-4334931429818368.000000,-541900083822592.000000|-1644871542636544.000000,-6728558579810304.000000,-1943512295669760.000000|
0.000730,0.001854,0.000416|-897998.312500,6643242.000000,0.000365|18716.605469,6748428.500000,0.000363|-11078.605469,-6748998.500000,0.000363|6747954.000000,15550.859375,0.000363|-6748997.500000,-11343.287109,0.000363|-2711724239093760.000000,-4338663756398592.000000,-542366758862848.000000|-1646288076537856.000000,-6734352490692608.000000,-1945185722302464.000000|
0.000730,0.001855,0.000417|-943913.562500,6636953.500000,0.000365|-27482.732422,6747371.000000,0.000363|35113.964844,-6747896.000000,0.000363|6746874.500000,-30649.423828,0.000363|-6747897.000000,34849.335938,0.000363|-2714056943206400.000000,-4342396082978816.000000,-542833433903104.000000|-1647704610439168.000000,-6740146401574912.000000,-1946859148935168.000000|
0.000731,0.001857,0.000417|-989783.812500,6630349.000000,0.000366|-73680.773438,6745998.000000,0.000363|81304.875000,-6746478.500000,0.000363|6745479.500000,-76848.265625,0.000363|-6746481.000000,81040.320312,0.000363|-2716389647319040.000000,-4346128409559040.000000,-543300108943360.000000|-1649121144340480.000000,-6745940312457216.000000,-1948532575567872.000000|
0.000732,0.001859,0.000418|-1035606.937500,6623428.500000,0.000366|-119875.367188,6744310.000000,0.000364|127491.968750,-6744745.500000,0.000364|6743769.000000,-123043.500000,0.000364|-6744750.000000,127227.500000,0.000364|-2718722351431680.000000,-4349860736139264.000000,-543766783983616.000000|-1650537678241792.000000,-6751734223339520.000000,-1950206002200576.000000|
0.000732,0.001860,0.000418|-1081380.625000,6616192.500000,0.000367|-166064.343750,6742306.500000,0.000364|173673.078125,-6742697.000000,0.000364|6741743.500000,-169232.968750,0.000364|-6742703.500000,173408.718750,0.000364|-2721055055544320.000000,-4353593062719488.000000,-544233459023872.000000|-1651954212143104.000000,-6757528134221824.000000,-1951879428833280.000000|
0.000733,0.001862,0.000418|-1127102.875000,6608641.500000,0.000367|-212245.546875,6739987.500000,0.000365|219846.062500,-6740333.500000,0.000365|6739402.500000,-215414.500000,0.000365|-6740341.500000,219581.812500,0.000365|-2723387759656960.000000,-4357325389299712.000000,-544700134064128.000000|-1653370746044416.000000,-6763322045104128.000000,-1953552855465984.000000|
0.000733,0.001863,0.000419|-1172771.375000,6600775.500000,0.000367|-258416.796875,6737353.000000,0.000365|266008.718750,-6737654.500000,0.000365|6736746.000000,-261585.937500,0.000365|-6737664.500000,265744.593750,0.000365|-2725720463769600.000000,-4361057715879936.000000,-545166809104384.000000|-1654787279945728.000000,-6769115955986432.000000,-1955226282098688.000000|
0.000734,0.001865,0.000419|-1218384.000000,6592595.500000,0.000368|-304575.937500,6734403.000000,0.000365|312158.906250,-6734660.000000,0.000365|6733773.500000,-307745.093750,0.000365|-6734672.000000,311894.937500,0.000365|-2728053167882240.000000,-4364790042460160.000000,-545633484144640.000000|-1656203813847040.000000,-6774909866868736.000000,-1956899708731392.000000|
0.000735,0.001867,0.000419|-1263938.625000,6584101.500000,0.000368|-350720.812500,6731137.500000,0.000366|358294.468750,-6731350.000000,0.000366|6730485.500000,-353889.843750,0.000366|-6731364.000000,358030.656250,0.000366|-2730385871994880.000000,-4368522369040384.000000,-546100159184896.000000|-1657620347748352.000000,-6780703777751040.000000,-1958573135364096.000000|
0.000735,0.001868,0.000420|-1309433.000000,6575293.500000,0.000369|-396849.218750,6727556.500000,0.000366|404413.218750,-6727724.500000,0.000366|6726882.000000,-400017.968750,0.000366|-6727740.500000,404149.593750,0.000366|-2732718576107520.000000,-4372254695620608.000000,-546566834225152.000000|-1659036881649664.000000,-6786497688633344.000000,-1960246561996800.000000|
0.000736,0.001870,0.000420|-1354865.000000,6566172.500000,0.000369|-442959.000000,6723660.000000,0.000366|450513.000000,-6723783.500000,0.000366|6722963.000000,-446127.343750,0.000366|-6723801.500000,450249.562500,0.000366|-2735051280220160.000000,-4375987022200832.000000,-547033509265408.000000|-1660453415550976.000000,-6792291599515648.000000,-1961919988629504.000000|
0.000737,0.001871,0.000420|-1400232.500000,6556739.000000,0.000370|-489048.000000,6719448.000000,0.000367|496591.625000,-6719527.500000,0.000367|6718728.500000,-492215.750000,0.000367|-6719547.000000,496328.406250,0.000367|-2737383984332800.000000,-4379719348781056.000000,-547500184305664.000000|-1661869949452288.000000,-6798085510397952.000000,-1963593415262208.000000|
0.000737,0.001873,0.000421|-1445533.250000,6546993.000000,0.000370|-535114.000000,6714920.500000,0.000367|542646.937500,-6714956.000000,0.000367|6714178.500000,-538281.062500,0.000367|-6714977.500000,542383.937500,0.000367|-2739716688445440.000000,-4383451675361280.000000,-547966859345920.000000|-1663286483353600.000000,-6803879421280256.000000,-1965266841894912.000000|
0.000738,0.001874,0.000421|-1490765.125000,6536935.500000,0.000370|-581154.875000,6710078.000000,0.000368|588676.750000,-6710069.500000,0.000368|6709313.500000,-584321.062500,0.000368|-6710092.500000,588414.000000,0.000368|-2742049392558080.000000,-4387184001941504.000000,-548433534386176.000000|-1664703017254912.000000,-6809673332162560.000000,-1966940268527616.000000|
0.000738,0.001876,0.000421|-1535926.000000,6526566.500000,0.000371|-627168.437500,6704920.000000,0.000368|634678.875000,-6704867.500000,0.000368|6704133.000000,-630333.562500,0.000368|-6704892.500000,634416.375000,0.000368|-2744382096670720.000000,-4390916328521728.000000,-548900209426432.000000|-1666119551156224.000000,-6815467243044864.000000,-1968613695160320.000000|
0.000739,0.001878,0.000422|-1581013.750000,6515887.000000,0.000371|-673152.562500,6699447.000000,0.000368|680651.187500,-6699350.500000,0.000368|6698637.500000,-676316.437500,0.000368|-6699377.500000,680388.937500,0.000368|-2746714800783360.000000,-4394648655101952.000000,-549366884466688.000000|-1667536085057536.000000,-6821261153927168.000000,-1970287121793024.000000|
0.000740,0.001879,0.000422|-1626026.250000,6504897.000000,0.000372|-719105.000000,6693659.000000,0.000369|726591.500000,-6693518.500000,0.000369|6692827.000000,-722267.500000,0.000369|-6693547.500000,726329.500000,0.000369|-2749047504896000.000000,-4398380981682176.000000,-549833559506944.000000|-1668952618958848.000000,-6827055064809472.000000,-1971960548425728.000000|
0.000740,0.001881,0.000423|-1670961.375000,6493597.500000,0.000372|-765023.625000,6687556.000000,0.000369|772497.625000,-6687372.000000,0.000369|6686701.500000,-768184.562500,0.000369|-6687403.000000,772235.937500,0.000369|-2751380209008640.000000,-4402113308262400.000000,-550300234547200.000000|-1670369152860160.000000,-6832848975691776.000000,-1973633975058432.000000|
0.000741,0.001882,0.000423|-1715816.875000,6481988.500000,0.000373|-810906.250000,6681138.500000,0.000370|818367.375000,-6680911.000000,0.000370|6680261.000000,-814065.437500,0.000370|-6680943.500000,818106.000000,0.000370|-2753712913121280.000000,-4405845634842624.000000,-550766909587456.000000|-1671785686761472.000000,-6838642886574080.000000,-1975307401691136.000000|
0.000742,0.001884,0.000423|-1760590.625000,6470071.000000,0.000373|-856750.687500,6674406.500000,0.000370|864198.625000,-6674135.500000,0.000370|6673506.000000,-859908.000000,0.000370|-6674169.500000,863937.562500,0.000370|-2756045617233920.000000,-4409577961422848.000000,-551233584627712.000000|-1673202220662784.000000,-6844436797456384.000000,-1976980828323840.000000|
0.000742,0.001886,0.000424|-1805280.625000,6457845.500000,0.000374|-902554.750000,6667360.000000,0.000370|909989.125000,-6667045.500000,0.000370|6666436.500000,-905710.062500,0.000370|-6667081.500000,909728.437500,0.000370|-2758378321346560.000000,-4413310288003072.000000,-551700259667968.000000|-1674618754564096.000000,-6850230708338688.000000,-1978654254956544.000000|
0.000743,0.001887,0.000424|-1849884.625000,6445312.500000,0.000374|-948316.250000,6659999.000000,0.000371|955736.750000,-6659641.500000,0.000371|6659053.000000,-951469.375000,0.000371|-6659679.500000,955476.437500,0.000371|-2760711025459200.000000,-4417042614583296.000000,-552166934708224.000000|-1676035288465408.000000,-6856024619220992.000000,-1980327681589248.000000|
0.000743,0.001889,0.000424|-1894400.625000,6432473.000000,0.000374|-994033.062500,6652324.500000,0.000371|1001439.312500,-6651923.500000,0.000371|6651355.500000,-997183.812500,0.000371|-6651963.500000,1001179.375000,0.000371|-2763043729571840.000000,-4420774941163520.000000,-552633609748480.000000|-1677451822366720.000000,-6861818530103296.000000,-1982001108221952.000000|
0.000744,0.001890,0.000425|-1938826.375000,6419327.000000,0.000375|-1039702.937500,6644336.000000,0.000372|1047094.625000,-6643892.000000,0.000372|6643344.000000,-1042851.187500,0.000372|-6643934.000000,1046835.062500,0.000372|-2765376433684480.000000,-4424507267743744.000000,-553100251234304.000000|-1678868356268032.000000,-6867612440985600.000000,-1983674534854656.000000|
0.000745,0.001892,0.000425|-1983159.875000,6405875.500000,0.000375|-1085323.750000,6636034.000000,0.000372|1092700.500000,-6635547.000000,0.000372|6635019.000000,-1088469.375000,0.000372|-6635591.000000,1092441.375000,0.000372|-2767709137797120.000000,-4428239594323968.000000,-553566892720128.000000|-1680284890169344.000000,-6873406351867904.000000,-1985347961487360.000000|
0.000745,0.001894,0.000425|-2027399.000000,6392119.000000,0.000376|-1130893.250000,6627418.500000,0.000373|1138254.750000,-6626889.000000,0.000373|6626381.000000,-1134036.125000,0.000373|-6626935.000000,1137996.125000,0.000373|-2770041841909760.000000,-4431971920904192.000000,-554033534205952.000000|-1681701424070656.000000,-6879200262750208.000000,-1987021388120064.000000|
0.000746,0.001895,0.000426|-2071541.625000,6378058.500000,0.000376|-1176409.375000,6618490.000000,0.000373|1183755.250000,-6617918.000000,0.000373|6617430.000000,-1179549.250000,0.000373|-6617966.000000,1183497.125000,0.000373|-2772374546022400.000000,-4435704247484416.000000,-554500175691776.000000|-1683117957971968.000000,-6884994173632512.000000,-1988694814752768.000000|
0.000747,0.001897,0.000426|-2115585.500000,6363694.500000,0.000377|-1221869.875000,6609249.000000,0.000373|1229199.875000,-6608634.500000,0.000373|6608166.000000,-1225006.625000,0.000373|-6608684.500000,1228942.125000,0.000373|-2774707250135040.000000,-4439436574064640.000000,-554966817177600.000000|-1684534491873280.000000,-6890788084514816.000000,-1990368241385472.000000|
0.000747,0.001898,0.000426|-2159528.750000,6349027.500000,0.000377|-1267272.625000,6599695.500000,0.000374|1274586.375000,-6599038.500000,0.000374|6598589.500000,-1270406.125000,0.000374|-6599090.500000,1274329.125000,0.000374|-2777039954247680.000000,-4443168900644864.000000,-555433458663424.000000|-1685951025774592.000000,-6896581995397120.000000,-1992041668018176.000000|
0.000748,0.001900,0.000427|-2203369.250000,6334058.500000,0.000378|-1312615.500000,6589830.000000,0.000374|1319912.625000,-6589130.500000,0.000374|6588701.000000,-1315745.500000,0.000374|-6589184.500000,1319655.875000,0.000374|-2779372658360320.000000,-4446901227225088.000000,-555900100149248.000000|-1687367559675904.000000,-6902375906279424.000000,-1993715094650880.000000|
0.000748,0.001902,0.000427|-2247104.750000,6318788.000000,0.000378|-1357896.250000,6579652.500000,0.000375|1365176.375000,-6578911.000000,0.000375|6578501.000000,-1361022.625000,0.000375|-6578967.000000,1364920.125000,0.000375|-2781705362472960.000000,-4450633553805312.000000,-556366741635072.000000|-1688784093577216.000000,-6908169817161728.000000,-1995388521283584.000000|
0.000749,0.001903,0.000428|-2290733.500000,6303217.000000,0.000379|-1403112.750000,6569164.000000,0.000375|1410375.625000,-6568380.500000,0.000375|6567989.500000,-1406235.250000,0.000375|-6568438.000000,1410119.875000,0.000375|-2784038066585600.000000,-4454365880385536.000000,-556833383120896.000000|-1690200627478528.000000,-6913963728044032.000000,-1997061947916288.000000|
0.000750,0.001905,0.000428|-2334253.250000,6287346.000000,0.000379|-1448262.750000,6558364.500000,0.000376|1455508.000000,-6557539.000000,0.000376|6557167.000000,-1451381.250000,0.000376|-6557598.000000,1455252.875000,0.000376|-2786370770698240.000000,-4458098206965760.000000,-557300024606720.000000|-1691617161379840.000000,-6919757638926336.000000,-1998735374548992.000000|
0.000750,0.001906,0.000428|-2377661.750000,6271176.000000,0.000380|-1493344.125000,6547254.000000,0.000376|1500571.500000,-6546387.000000,0.000376|6546033.500000,-1496458.500000,0.000376|-6546447.500000,1500316.875000,0.000376|-2788703474810880.000000,-4461830533545984.000000,-557766666092544.000000|-1693033695281152.000000,-6925551549808640.000000,-2000408801181696.000000|
0.000751,0.001908,0.000429|-2420957.250000,6254707.500000,0.000380|-1538354.750000,6535833.500000,0.000377|1545563.875000,-6534925.000000,0.000377|6534590.000000,-1541464.875000,0.000377|-6534987.000000,1545309.750000,0.000377|-2791036178923520.000000,-4465562860126208.000000,-558233307578368.000000|-1694450229182464.000000,-6931345460690944.000000,-2002082227814400.000000|
0.000752,0.001910,0.000429|-2464137.500000,6237941.500000,0.000381|-1583292.500000,6524103.000000,0.000377|1590483.000000,-6523153.000000,0.000377|6522836.500000,-1586398.125000,0.000377|-6523217.000000,1590229.375000,0.000377|-2793368883036160.000000,-4469295186706432.000000,-558699949064192.000000|-1695866763083776.000000,-6937139371573248.000000,-2003755654447104.000000|
0.000752,0.001911,0.000429|-2507200.500000,6220878.500000,0.000381|-1628155.125000,6512063.000000,0.000377|1635326.625000,-6511071.500000,0.000377|6510773.500000,-1631256.125000,0.000377|-6511137.500000,1635073.625000,0.000377|-2795701587148800.000000,-4473027513286656.000000,-559166590550016.000000|-1697283296985088.000000,-6942933282455552.000000,-2005429081079808.000000|
0.000753,0.001913,0.000430|-2550144.250000,6203520.000000,0.000382|-1672940.500000,6499714.000000,0.000378|1680092.750000,-6498681.500000,0.000378|6498401.500000,-1676036.625000,0.000378|-6498749.000000,1679840.250000,0.000378|-2798034291261440.000000,-4476759839866880.000000,-559633232035840.000000|-1698699830886400.000000,-6948727193337856.000000,-2007102507712512.000000|
0.000753,0.001914,0.000430|-2592966.750000,6185866.000000,0.000382|-1717646.375000,6487056.500000,0.000378|1724779.125000,-6485983.000000,0.000378|6485721.000000,-1720737.500000,0.000378|-6486052.500000,1724527.250000,0.000378|-2800366995374080.000000,-4480492166447104.000000,-560099873521664.000000|-1700116364787712.000000,-6954521104220160.000000,-2008775934345216.000000|
0.000754,0.001916,0.000430|-2635666.000000,6167918.000000,0.000383|-1762270.625000,6474091.000000,0.000379|1769383.625000,-6472976.500000,0.000379|6472732.500000,-1765356.625000,0.000379|-6473048.000000,1769132.375000,0.000379|-2802699699486720.000000,-4484224493027328.000000,-560566515007488.000000|-1701532898689024.000000,-6960315015102464.000000,-2010449360977920.000000|
0.000755,0.001918,0.000431|-2678239.750000,6149676.500000,0.000383|-1806811.250000,6460817.500000,0.000379|1813904.000000,-6459662.500000,0.000379|6459436.000000,-1809891.875000,0.000379|-6459736.000000,1813653.375000,0.000379|-2805032403599360.000000,-4487956819607552.000000,-561033156493312.000000|-1702949432590336.000000,-6966108925984768.000000,-2012122787610624.000000|
0.000755,0.001919,0.000431|-2720686.250000,6131142.500000,0.000384|-1851265.875000,6447237.000000,0.000380|1858338.125000,-6446041.500000,0.000380|6445832.500000,-1854341.125000,0.000380|-6446117.000000,1858088.250000,0.000380|-2807365107712000.000000,-4491689146187776.000000,-561499797979136.000000|-1704365966491648.000000,-6971902836867072.000000,-2013796214243328.000000|
0.000756,0.001921,0.000431|-2763003.250000,6112317.000000,0.000384|-1895632.500000,6433350.000000,0.000380|1902684.000000,-6432114.500000,0.000380|6431922.500000,-1898702.125000,0.000380|-6432191.500000,1902434.750000,0.000380|-2809697811824640.000000,-4495421472768000.000000,-561966439464960.000000|-1705782500392960.000000,-6977696747749376.000000,-2015469640876032.000000|
0.000757,0.001922,0.000432|-2805188.750000,6093201.000000,0.000385|-1939909.000000,6419157.000000,0.000381|1946939.375000,-6417881.500000,0.000381|6417706.500000,-1942972.750000,0.000381|-6417960.000000,1946690.750000,0.000381|-2812030515937280.000000,-4499153799348224.000000,-562433080950784.000000|-1707199034294272.000000,-6983490658631680.000000,-2017143067508736.000000|
0.000757,0.001924,0.000432|-2847241.000000,6073795.000000,0.000385|-1984093.125000,6404658.500000,0.000381|1991102.000000,-6403343.000000,0.000381|6403185.000000,-1987150.875000,0.000381|-6403423.500000,1990854.125000,0.000381|-2814363220049920.000000,-4502886125928448.000000,-562899722436608.000000|-1708615568195584.000000,-6989284569513984.000000,-2018816494141440.000000|
0.000758,0.001926,0.000433|-2889157.750000,6054100.500000,0.000386|-2028182.750000,6389855.000000,0.000382|2035169.875000,-6388500.000000,0.000382|6388358.500000,-2031234.375000,0.000382|-6388582.000000,2034922.750000,0.000382|-2816695924162560.000000,-4506618452508672.000000,-563366363922432.000000|-1710032102096896.000000,-6995078480396288.000000,-2020489920774144.000000|
0.000759,0.001927,0.000433|-2930937.250000,6034118.000000,0.000386|-2072175.750000,6374747.000000,0.000382|2079140.875000,-6373352.500000,0.000382|6373227.500000,-2075221.000000,0.000382|-6373436.500000,2078894.500000,0.000382|-2819028628275200.000000,-4510350779088896.000000,-563832971853824.000000|-1711448635998208.000000,-7000871854407680.000000,-2022163347406848.000000|
0.000759,0.001929,0.000433|-2972577.250000,6013848.500000,0.000387|-2116070.000000,6359335.500000,0.000383|2123012.750000,-6357901.500000,0.000383|6357793.000000,-2119108.750000,0.000383|-6357987.500000,2122767.000000,0.000383|-2821361332387840.000000,-4514083105669120.000000,-564299579785216.000000|-1712865169899520.000000,-7006665228419072.000000,-2023836774039552.000000|
0.000760,0.001930,0.000434|-3014076.000000,5993293.500000,0.000387|-2159863.250000,6343620.500000,0.000383|2166783.500000,-6342147.500000,0.000383|6342055.000000,-2162895.500000,0.000383|-6342235.500000,2166538.500000,0.000383|-2823694036500480.000000,-4517815432249344.000000,-564766187716608.000000|-1714281703800832.000000,-7012458602430464.000000,-2025510200672256.000000|
0.000760,0.001932,0.000434|-3055431.500000,5972453.500000,0.000388|-2203553.500000,6327603.000000,0.000384|2210450.750000,-6326091.000000,0.000384|6326014.500000,-2206579.000000,0.000384|-6326181.000000,2210206.500000,0.000384|-2826026740613120.000000,-4521547758829568.000000,-565232795648000.000000|-1715698237702144.000000,-7018251976441856.000000,-2027183627304960.000000|
0.000761,0.001933,0.000434|-3096641.750000,5951329.500000,0.000388|-2247138.750000,6311283.500000,0.000384|2254012.750000,-6309733.000000,0.000384|6309672.000000,-2250157.000000,0.000384|-6309824.500000,2253769.250000,0.000384|-2828359444725760.000000,-4525280085409792.000000,-565699403579392.000000|-1717114771603456.000000,-7024045350453248.000000,-2028857053937664.000000|
0.000762,0.001935,0.000435|-3137704.750000,5929922.500000,0.000389|-2290616.500000,6294663.000000,0.000385|2297467.000000,-6293074.000000,0.000385|6293028.500000,-2293627.750000,0.000385|-6293167.000000,2297224.250000,0.000385|-2830692148838400.000000,-4529012411990016.000000,-566166011510784.000000|-1718531305504768.000000,-7029838724464640.000000,-2030530480570368.000000|
0.000762,0.001937,0.000435|-3178618.500000,5908234.000000,0.000389|-2333985.000000,6277742.000000,0.000385|2340811.750000,-6276114.500000,0.000385|6276084.500000,-2336988.750000,0.000385|-6276209.000000,2340569.750000,0.000385|-2833024852951040.000000,-4532744738570240.000000,-566632619442176.000000|-1719947839406080.000000,-7035632098476032.000000,-2032203907203072.000000|
0.000763,0.001938,0.000435|-3219381.250000,5886264.500000,0.000390|-2377242.000000,6260521.000000,0.000386|2384044.500000,-6258855.000000,0.000386|6258840.500000,-2380238.250000,0.000386|-6258951.500000,2383803.500000,0.000386|-2835357557063680.000000,-4536477065150464.000000,-567099227373568.000000|-1721364373307392.000000,-7041425472487424.000000,-2033877333835776.000000|
0.000764,0.001940,0.000436|-3259991.000000,5864015.500000,0.000390|-2420385.250000,6243000.500000,0.000386|2427163.500000,-6241296.500000,0.000386|6241297.500000,-2423374.000000,0.000386|-6241395.000000,2426923.250000,0.000386|-2837690261176320.000000,-4540209391730688.000000,-567565835304960.000000|-1722780907208704.000000,-7047218846498816.000000,-2035550760468480.000000|
0.000764,0.001941,0.000436|-3300445.750000,5841487.500000,0.000391|-2463412.750000,6225181.500000,0.000387|2470166.500000,-6223440.000000,0.000387|6223456.000000,-2466393.750000,0.000387|-6223540.000000,2469927.000000,0.000387|-2840022965288960.000000,-4543941718310912.000000,-568032443236352.000000|-1724197441110016.000000,-7053012220510208.000000,-2037224187101184.000000|
0.000765,0.001943,0.000436|-3340743.750000,5818682.000000,0.000391|-2506322.500000,6207065.000000,0.000387|2513051.250000,-6205286.000000,0.000387|6205316.500000,-2509295.500000,0.000387|-6205387.500000,2512812.750000,0.000387|-2842355669401600.000000,-4547674044891136.000000,-568499051167744.000000|-1725613975011328.000000,-7058805594521600.000000,-2038897613733888.000000|
0.000765,0.001945,0.000437|-3380883.000000,5795600.000000,0.000392|-2549112.250000,6188651.500000,0.000388|2555815.750000,-6186835.000000,0.000388|6186880.000000,-2552077.000000,0.000388|-6186938.500000,2555578.250000,0.000388|-2844688373514240.000000,-4551406371471360.000000,-568965659099136.000000|-1727030508912640.000000,-7064598968532992.000000,-2040571040366592.000000|
